district,subdistrict,unit_index,form_type,vote_phase,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,กรีน,กล้าธรรม,ก้าวอิสระ,ครูไทยเพื่อประชาชน,คลองไทย,ความหวังใหม่,ทางเลือกไทย,ท้องที่ไทย,ประชากรไทย,ประชาชน,ประชาชาติ,ประชาธิปัตย์,ประชาธิปไดยใหม่,ประชาอาสาชาติ,ประชาไทย,ปวงชนไทย,พร้อม,พลวัต,พลังธรรมใหม่,พลังประชารัฐ,พลังสังคมใหม่,พลังเพื่อไทย,พลังไทยรักชาติ,ฟิวชัน,ภูมิใจไทย,มิติใหม่,รวมพลังประชาชน,รวมใจไทย,รวมไทยสร้างชาติ,รักชาติ,วิชชั่นใหม่,สร้างอนาคตไทย,สังคมประชาธิปไดยไทย,อนาคตไทย,เครือข่ายชาวนาแห่งประเทศไทย,เป็นธรรม,เพื่อชาติไทย,เพื่อชีวิตใหม่,เพื่อบ้านเมือง,เพื่อไทย,เศรษฐกิจ,เสรีรวมไทย,แผ่นดินธรรม,แรงงานสร้างชาติ,โอกาสใหม่,ใหม่,ไทยก้าวหน้า,ไทยก้าวใหม่,ไทยชนะ,ไทยทรัพย์ทวี,ไทยธรรม,ไทยพร้อม,ไทยพิทักษ์ธรรม,ไทยภักดี,ไทยรวมไทย,ไทยสร้างไทย,ไทรวมพลัง,vote_sum,vote_mismatch,invalid_ratio,no_vote_ratio,turnout,winner_votes,winner_ratio,winner_margin,vote_entropy,integrity_score,anomaly_iforest,anomaly_dbscan,anomaly_type,source_row_id,latitude,longitude,latlong_location,is_integrity_or_anomaly_issue,issue_num,mixed_kmeans_cluster,geo_dbscan_cluster
ควนขนุน,ทะเลน้อย,10,partylist,election_day,387,356,29,2,0,1,0,1,1,0,0,0,1,36,2,148,3,0,0,1,0,3,1,0,0,1,0,0,115,0,1,1,2,0,1,0,0,0,0,1,3,0,1,17,6,0,0,0,0,1,0,0,1,6,0,0,0,1,0,0,0,356,0,0.0749354005167958,0.0051679586563307,0.9198966408268734,148.0,0.4157303370786517,0.0926966292134831,1.671034290224986,96.1498708010336,False,True,UNUSUAL_VOTING_PATTERN,82,7.8238149,100.1198974,ศาลาประจำหมู่บ้านบ้านบนกลาง,True,1,1,-1
ควนขนุน,นาขยาด,1,partylist,election_day,681,648,21,12,0,2,0,0,2,0,0,0,1,106,0,366,4,0,2,1,0,4,0,0,0,0,0,0,93,0,0,2,7,0,0,0,0,0,0,0,3,2,0,34,5,0,0,0,0,0,0,2,3,2,0,0,0,6,0,1,0,648,0,0.0308370044052863,0.0176211453744493,0.9515418502202644,366.0,0.5648148148148148,0.4012345679012346,1.44932038574932,98.10572687224668,False,False,NORMAL,83,7.679982700000001,99.9576849,ศาลาประจำหมู่บ้านบ้านศาลาต้นรักษ์,False,0,0,7
ควนขนุน,นาขยาด,2,partylist,election_day,656,619,22,15,0,1,1,0,2,0,1,1,1,78,0,377,9,1,0,0,0,4,0,1,0,0,0,0,76,0,0,1,10,0,1,0,0,0,0,0,3,2,2,23,6,1,0,0,1,0,0,0,1,10,0,0,0,5,0,0,0,619,0,0.0335365853658536,0.0228658536585365,0.9435975609756098,377.0,0.6090468497576736,0.4830371567043618,1.4601631211416088,97.8658536585366,False,False,NORMAL,84,7.670382399999999,99.9823069,ศาลาประจำหมู่บ้านบ้านพังดาน,False,0,0,-1
ควนขนุน,นาขยาด,3,partylist,election_day,326,311,10,5,0,0,0,0,1,0,0,0,0,30,0,166,2,0,0,0,0,0,0,0,0,0,0,0,80,0,1,0,6,0,0,0,0,0,0,0,0,0,1,8,4,0,0,0,0,0,0,0,0,3,0,1,0,6,0,2,0,311,0,0.0306748466257668,0.0153374233128834,0.9539877300613496,166.0,0.5337620578778135,0.2765273311897106,1.3959399408356317,98.159509202454,False,False,NORMAL,85,7.685908899999999,99.9794414,ศาลาประจำหมู่บ้านบ้านเกาะยาง,False,0,0,-1
ควนขนุน,นาขยาด,4,partylist,election_day,380,359,13,8,0,2,0,0,0,0,1,0,0,41,0,207,4,0,1,0,0,1,0,0,0,0,0,0,75,0,1,2,4,0,0,0,0,0,0,1,1,0,1,12,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,359,0,0.0342105263157894,0.0210526315789473,0.9447368421052632,207.0,0.5766016713091922,0.3676880222841225,1.3568350034581784,97.86842105263158,False,False,NORMAL,86,7.679982700000001,99.9576849,ศาลาประจำหมู่บ้านบ้านหนองในวัง,False,0,0,7
ควนขนุน,นาขยาด,5,partylist,election_day,471,438,20,13,0,2,0,0,1,0,1,0,0,72,1,221,3,0,2,0,0,3,0,1,0,0,0,0,69,1,0,5,6,0,0,0,0,0,0,0,2,1,0,31,7,0,0,0,0,1,1,0,1,3,0,1,0,1,1,0,0,438,0,0.0424628450106157,0.0276008492569002,0.929936305732484,221.0,0.5045662100456622,0.3401826484018265,1.6393276298670207,97.3248407643312,False,False,NORMAL,87,7.591457699999999,100.0019597,ศาลาประจำหมู่บ้านบ้านนาท่อม,False,0,1,-1
ควนขนุน,นาขยาด,6,partylist,election_day,628,602,15,11,0,3,0,0,2,0,1,1,1,68,1,407,8,0,0,0,0,4,0,0,0,0,0,0,57,0,1,2,2,1,1,0,0,0,1,0,3,2,2,11,7,1,0,0,2,0,4,0,1,5,0,1,0,1,0,0,1,602,0,0.0238853503184713,0.0175159235668789,0.9585987261146496,407.0,0.6760797342192691,0.5631229235880398,1.327752215373362,98.45541401273886,False,False,NORMAL,88,7.668115999999999,99.955747,ศาลาประจำหมู่บ้านบ้านขันหมู่,False,0,0,7
ควนขนุน,นาขยาด,7,partylist,election_day,387,368,13,6,0,0,0,0,0,0,0,0,0,67,0,224,5,1,2,0,0,3,1,0,0,0,0,0,25,0,3,0,0,0,0,0,0,0,0,0,2,0,2,25,2,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,368,0,0.0335917312661498,0.0155038759689922,0.9509043927648578,224.0,0.6086956521739131,0.4266304347826087,1.3487798353998215,98.01033591731266,False,False,NORMAL,89,7.6901421,99.9402381,ศาลาประจำหมู่บ้านบ้านสะพานข่อย,False,0,0,-1
ควนขนุน,นาขยาด,8,partylist,election_day,393,384,5,4,0,1,0,0,2,0,3,0,0,58,0,221,0,0,1,0,0,1,0,0,0,0,1,0,53,0,1,1,2,1,1,0,0,0,0,0,1,2,2,11,4,0,0,0,0,2,0,1,0,6,0,0,0,6,0,1,1,384,0,0.0127226463104325,0.010178117048346,0.9770992366412212,221.0,0.5755208333333334,0.4244791666666667,1.516852003595591,99.16030534351144,False,False,NORMAL,90,7.707698400000001,99.9269198,ศาลาประจำหมู่บ้านบ้านโงกน้ำ,False,0,0,-1
ควนขนุน,นาขยาด,9,partylist,election_day,416,400,7,9,0,1,0,1,0,0,0,0,0,46,0,255,2,0,1,0,0,4,0,0,0,0,1,0,42,0,1,4,9,0,0,0,1,0,0,0,1,0,1,22,1,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,400,0,0.016826923076923,0.0216346153846153,0.9615384615384616,255.0,0.6375,0.5225,1.3616605118923173,98.72596153846152,False,False,NORMAL,91,7.679982700000001,99.9576849,ศาลาประจำหมู่บ้านบ้านทุ่งสำโรง,False,0,0,7
ควนขนุน,นาขยาด,10,partylist,election_day,366,347,13,6,0,1,1,0,1,0,0,0,1,55,0,188,3,0,0,0,0,0,0,1,0,0,0,0,39,0,1,1,2,0,1,0,0,0,0,1,5,0,2,26,8,0,0,1,0,2,0,0,2,4,0,1,0,0,0,0,0,347,0,0.0355191256830601,0.0163934426229508,0.9480874316939892,188.0,0.5417867435158501,0.3832853025936599,1.6086540536125544,97.89617486338796,False,False,NORMAL,92,7.679982700000001,99.9576849,ศาลาประจำหมู่บ้านบ้านโรงรม,False,0,0,7
ควนขนุน,นาขยาด,11,partylist,election_day,404,388,6,10,0,1,0,0,1,0,0,0,2,52,0,260,1,0,0,0,0,4,0,0,0,0,1,0,36,0,0,1,2,0,0,0,1,0,0,0,1,0,1,13,2,0,0,0,0,1,1,0,0,5,0,1,1,0,0,0,0,388,0,0.0148514851485148,0.0247524752475247,0.9603960396039604,260.0,0.6701030927835051,0.5360824742268041,1.241046136139508,98.76237623762376,False,False,NORMAL,93,7.679982700000001,99.9576849,ศาลาประจำหมู่บ้านบ้านไสควายฟัน,False,0,0,7
ควนขนุน,นาขยาด,12,partylist,election_day,456,436,15,5,0,0,0,0,1,0,4,0,0,76,0,239,3,0,0,1,0,2,0,0,0,0,0,0,75,0,2,0,6,0,0,1,0,0,0,0,2,0,0,10,4,0,0,0,0,0,1,1,1,6,0,0,0,0,0,0,1,436,0,0.0328947368421052,0.0109649122807017,0.956140350877193,239.0,0.5481651376146789,0.3738532110091743,1.4333895582856957,98.1359649122807,False,False,NORMAL,94,7.679982700000001,99.9576849,ศาลาประจำหมู่บ้านบ้านเขาวังทอง,False,0,0,7
ศรีนครินทร์,บ้านนา,1,partylist,election_day,619,576,33,10,0,0,0,0,1,0,6,0,1,75,0,306,4,0,1,2,0,8,0,0,0,1,0,0,82,1,0,4,2,4,1,1,0,0,0,0,4,1,1,35,15,1,0,1,0,0,0,2,1,8,0,0,0,7,0,0,0,576,0,0.0533117932148626,0.0161550888529886,0.9305331179321488,306.0,0.53125,0.3888888888888889,1.693572680584964,97.01130856219709,False,False,NORMAL,95,7.586495599999999,99.8579768,ศาลาอเนกประสงค์ ร.ร.บ้านนาวง,False,0,1,-1
ศรีนครินทร์,บ้านนา,2,partylist,election_day,185,182,3,0,0,0,0,0,0,0,2,0,0,0,0,88,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,0,2,0,0,0,0,0,0,29,1,0,1,22,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,182,0,0.0162162162162162,0.0,0.9837837837837838,88.0,0.4835164835164835,0.3076923076923077,1.4967397382277634,99.1891891891892,False,False,NORMAL,96,7.55964,99.885151,ศาลาประจำหมู่บ้านบ้านลำใน,False,0,0,8
ศรีนครินทร์,บ้านนา,3,partylist,election_day,501,468,22,11,0,2,0,0,0,0,2,0,0,60,0,252,3,0,0,0,0,5,1,0,0,0,0,0,84,0,0,0,7,1,0,0,0,0,0,0,4,0,0,32,4,0,0,1,0,2,1,0,0,0,0,1,0,5,0,1,0,468,0,0.0439121756487025,0.0219560878243512,0.934131736526946,252.0,0.5384615384615384,0.358974358974359,1.510797807061481,97.36526946107784,False,False,NORMAL,97,7.562269,99.9131441,ศาลาการเปรียญวัดบ้านนา,False,0,1,14
ศรีนครินทร์,บ้านนา,4,partylist,election_day,439,413,15,11,0,0,0,1,0,0,0,0,1,35,0,247,2,0,0,0,0,11,0,0,0,0,0,0,63,0,0,0,2,0,0,0,1,1,0,0,2,2,1,20,8,0,0,0,0,4,0,0,1,11,0,0,0,0,0,0,0,413,0,0.0341685649202733,0.0250569476082004,0.940774487471526,247.0,0.5980629539951574,0.4455205811138014,1.4552446443969935,97.79043280182232,False,False,NORMAL,98,7.5640073,99.8794744,ศูนย์ส่งเสริมสุขภาพราษฎร,False,0,0,8
ศรีนครินทร์,บ้านนา,5,partylist,election_day,314,288,17,9,1,0,0,0,0,0,0,0,0,44,1,135,3,0,0,0,0,3,0,0,0,0,0,0,65,0,0,1,5,0,0,1,0,1,0,0,0,0,1,15,1,1,0,0,0,0,0,0,2,3,0,0,0,4,0,1,0,288,0,0.054140127388535,0.0286624203821656,0.9171974522292994,135.0,0.46875,0.2430555555555555,1.6159516728195435,96.71974522292994,False,True,UNUSUAL_VOTING_PATTERN,99,7.569812799999999,99.8929252,ศาลาประจำหมู่บ้านบ้านต้นไทร,True,1,1,8
ศรีนครินทร์,บ้านนา,6,partylist,election_day,433,414,18,1,0,0,0,0,0,0,2,0,1,48,1,210,3,0,0,0,0,2,0,1,0,0,0,0,109,0,1,1,3,0,0,0,0,0,0,1,3,2,0,20,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,414,0,0.0415704387990762,0.0023094688221709,0.9561200923787528,210.0,0.5072463768115942,0.2439613526570048,1.4349967418888774,97.87528868360276,False,False,NORMAL,100,7.5640073,99.8794744,ศาลาอเนกประสงค์บ้านตีนนา,False,0,0,8
ศรีนครินทร์,บ้านนา,7,partylist,election_day,406,391,12,3,0,1,0,0,0,0,2,0,0,37,0,245,2,0,0,0,0,4,0,0,0,0,0,0,48,0,1,4,3,0,2,0,1,0,0,0,5,0,0,21,5,0,0,1,0,0,0,0,2,2,1,1,0,2,0,1,0,391,0,0.0295566502463054,0.0073891625615763,0.9630541871921182,245.0,0.6265984654731458,0.5038363171355499,1.441947505987696,98.3743842364532,False,False,NORMAL,101,7.5621172,99.8859108,ศาลาอเนกประสงค์บ้านหนองเหรียง,False,0,0,8
ศรีนครินทร์,บ้านนา,8,partylist,election_day,591,574,14,3,0,2,0,0,0,1,0,0,1,91,0,329,6,0,0,0,0,2,0,0,0,1,0,0,82,0,2,4,5,0,0,0,1,0,0,0,3,0,0,27,4,2,0,2,0,1,0,0,0,2,0,2,0,3,0,0,1,574,0,0.0236886632825719,0.0050761421319796,0.9712351945854484,329.0,0.573170731707317,0.4146341463414634,1.4503408522795451,98.7140439932318,False,False,NORMAL,102,7.5640073,99.8794744,ศาลาประจำหมู่บ้านบ้านคอกเสือ,False,0,0,8
ศรีนครินทร์,บ้านนา,9,partylist,election_day,329,309,9,11,0,1,0,1,0,0,1,0,0,68,0,99,3,0,0,0,0,5,0,0,1,0,0,1,37,0,1,0,2,0,0,0,0,0,0,0,3,0,0,76,4,0,0,2,0,0,0,0,1,2,0,0,0,0,0,1,0,309,0,0.0273556231003039,0.033434650455927,0.939209726443769,99.0,0.3203883495145631,0.0744336569579288,1.7562344498203488,97.96352583586626,False,True,UNUSUAL_VOTING_PATTERN,103,7.5640073,99.8794744,ศาลาประจำหมู่บ้านบ้านวงค์,True,1,1,8
ศรีนครินทร์,บ้านนา,10,partylist,election_day,341,327,12,2,0,0,0,0,0,0,0,0,0,40,0,215,4,0,2,0,0,3,0,0,0,0,0,0,23,0,1,1,2,0,0,0,0,0,0,0,1,0,2,24,1,2,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,327,0,0.0351906158357771,0.0058651026392961,0.9589442815249268,215.0,0.6574923547400612,0.5351681957186545,1.3097821743783251,98.1231671554252,False,False,NORMAL,104,7.5640073,99.8794744,ศาลาอเนกประสงค์บ้านป่าสน,False,0,0,8
ศรีนครินทร์,บ้านนา,11,partylist,election_day,427,409,14,4,0,1,0,0,0,0,3,1,0,55,0,226,1,0,0,0,0,3,0,0,0,0,0,0,78,1,0,0,2,0,0,0,0,0,0,0,3,1,0,18,3,1,0,0,0,0,1,0,3,5,1,0,0,1,0,0,1,409,0,0.0327868852459016,0.009367681498829,0.9578454332552692,226.0,0.5525672371638142,0.3618581907090464,1.4581971037187094,98.17330210772832,False,False,NORMAL,105,7.576822099999999,99.8753746,ศาลาประจำหมู่บ้านบ้านน้ำใต้บ่อ,False,0,0,8
ศรีนครินทร์,บ้านนา,12,partylist,election_day,387,361,21,5,0,1,0,0,0,0,1,1,0,43,0,229,3,0,1,0,0,2,0,0,0,0,0,1,36,0,0,2,3,1,0,0,0,0,0,0,2,0,3,18,5,0,2,1,0,0,0,0,1,3,0,0,0,2,0,0,0,361,0,0.0542635658914728,0.0129198966408268,0.9328165374677002,229.0,0.6343490304709142,0.5152354570637119,1.4145030939365315,97.02842377260984,False,True,UNUSUAL_VOTING_PATTERN,106,7.5640073,99.8794744,ที่ทำการกลุ่มแม่บ้านลำในใต้,True,1,0,8
ป่าพะยอม,บ้านพร้าว,1,partylist,election_day,438,419,7,12,1,2,0,0,0,0,1,0,0,109,0,213,3,0,0,0,0,3,0,2,0,0,0,0,45,0,4,0,3,0,0,0,0,0,0,0,1,0,0,23,3,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,419,0,0.0159817351598173,0.0273972602739726,0.95662100456621,213.0,0.5083532219570406,0.2482100238663484,1.446523376866445,98.65296803652969,False,True,UNUSUAL_VOTING_PATTERN,107,7.814176799999999,99.9520961,เต๊นท์บริเวณตลาดใหม่ป่าพะยอม,True,1,1,9
ป่าพะยอม,บ้านพร้าว,2,partylist,election_day,392,368,11,13,0,0,1,0,1,0,3,0,0,65,0,197,3,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,8,1,0,0,2,0,0,0,1,1,1,10,5,1,0,0,0,1,0,0,2,4,0,0,0,5,0,0,0,363,5,0.0280612244897959,0.0331632653061224,0.9387755102040816,197.0,0.5353260869565217,0.358695652173913,1.5326545790031734,76.57497781721385,False,False,SCORE_BALLOT_MISMATCH,108,7.8144408,99.9409196,ศาลาประจำหมู่บ้านบ้านพร้าว,True,1,1,9
ป่าพะยอม,บ้านพร้าว,3,partylist,election_day,506,481,18,7,0,0,0,0,1,0,0,0,0,79,1,264,4,0,1,0,0,3,0,0,0,0,1,0,63,0,0,5,10,0,0,0,0,0,0,0,2,0,2,18,6,4,0,0,3,2,0,1,0,5,1,0,0,3,0,2,0,481,0,0.0355731225296442,0.0138339920948616,0.950592885375494,264.0,0.5488565488565489,0.3846153846153846,1.5881854555913728,97.94466403162056,False,False,NORMAL,109,7.7965689,99.92745370000002,ศาลาประจำหมู่บ้านบ้านตลิ่งชัน,False,0,0,-1
ป่าพะยอม,บ้านพร้าว,4,partylist,election_day,677,645,23,9,0,2,0,0,2,0,2,2,0,90,0,345,11,0,1,0,0,7,0,0,0,1,1,0,110,0,0,2,12,0,0,1,0,0,0,1,7,0,0,15,10,4,0,0,0,0,1,0,2,13,0,0,0,1,0,1,1,645,0,0.0339734121122599,0.0132939438700147,0.9527326440177252,345.0,0.5348837209302325,0.3643410852713178,1.6128923423269452,98.0354505169867,False,False,NORMAL,110,7.830872999999999,99.930464,ศาลาประจำหมู่บ้านบ้านศาลาน้ำ,False,0,0,10
ป่าพะยอม,บ้านพร้าว,5,partylist,election_day,318,306,9,3,1,0,0,0,0,0,0,0,0,45,0,207,2,0,2,1,0,1,0,0,0,0,0,0,19,0,1,0,4,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,0,306,0,0.0283018867924528,0.0094339622641509,0.9622641509433962,207.0,0.6764705882352942,0.5294117647058824,1.210305223330762,98.39622641509436,False,False,NORMAL,111,7.836562000000001,99.9709605,ศาลาประจำหมู่บ้านบ้านบ่อทราย,False,0,0,-1
ป่าพะยอม,บ้านพร้าว,6,partylist,election_day,243,231,8,4,0,0,1,0,0,0,1,0,1,26,0,153,2,0,0,0,0,3,0,0,0,0,0,0,24,0,0,2,1,0,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,231,0,0.0329218106995884,0.0164609053497942,0.9506172839506172,153.0,0.6623376623376623,0.5497835497835498,1.3048525483560636,98.0246913580247,False,False,NORMAL,112,7.8144408,99.9409196,ศาลาประจำหมู่บ้านบ้านไสอ้อ,False,0,0,9
ป่าพะยอม,บ้านพร้าว,7,partylist,election_day,628,603,13,12,0,2,0,0,0,0,3,0,1,81,1,346,7,0,0,0,0,5,0,1,0,2,0,0,79,0,1,0,10,2,0,0,0,0,0,0,3,1,2,34,6,1,0,0,0,0,1,0,2,10,1,0,0,1,0,0,0,603,0,0.0207006369426751,0.019108280254777,0.9601910828025476,346.0,0.5737976782752903,0.439469320066335,1.5331032652202212,98.58280254777073,False,False,NORMAL,113,7.8144408,99.9409196,ศาลาประจำหมู่บ้านบ้านหาดสูง,False,0,0,9
ป่าพะยอม,บ้านพร้าว,8,partylist,election_day,373,360,13,0,0,0,0,1,0,0,1,0,0,46,1,217,6,0,0,0,1,1,1,0,0,0,1,0,54,0,0,1,2,0,0,0,0,0,0,0,1,0,3,7,7,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,360,0,0.03485254691689,0.0,0.96514745308311,217.0,0.6027777777777777,0.4527777777777778,1.3909058899669482,98.25737265415547,False,False,NORMAL,114,7.8144408,99.9409196,ศาลาประจำหมู่บ้านบ้านไสกล้วย,False,0,0,9
ป่าพะยอม,บ้านพร้าว,9,partylist,election_day,687,657,22,8,0,0,0,0,2,0,1,5,2,69,0,420,10,0,1,0,0,3,0,0,0,0,0,0,94,1,0,2,5,0,0,1,0,1,0,0,1,1,3,11,8,4,0,0,1,0,1,0,0,6,0,2,0,2,0,0,0,657,0,0.032023289665211,0.0116448326055312,0.9563318777292577,420.0,0.639269406392694,0.4961948249619482,1.36122811700354,98.16593886462884,False,False,NORMAL,115,7.7994581,99.9130875,ศาลาประจำหมู่บ้านบ้านหน้าป่า,False,0,0,-1
ป่าพะยอม,บ้านพร้าว,10,partylist,election_day,636,605,23,8,0,1,0,0,1,0,3,0,0,99,0,366,7,0,1,1,0,2,0,0,0,0,0,0,65,1,0,1,6,1,2,1,0,0,0,0,1,0,0,15,11,2,0,1,0,0,1,1,0,9,0,1,0,5,0,0,0,605,0,0.0361635220125786,0.0125786163522012,0.95125786163522,366.0,0.6049586776859505,0.4413223140495868,1.4246296194935322,97.94025157232704,False,False,NORMAL,116,7.8144408,99.9409196,ศาลาประจำหมู่บ้านบ้านไผ่รอบ,False,0,0,9
ป่าพะยอม,บ้านพร้าว,11,partylist,election_day,443,418,17,8,0,1,0,0,1,0,0,0,0,52,0,237,6,0,0,1,0,9,1,0,0,0,0,0,52,0,5,2,2,0,0,0,1,0,0,0,3,2,0,17,11,2,0,1,0,0,1,0,1,6,0,0,0,4,0,0,0,418,0,0.0383747178329571,0.0180586907449209,0.9435665914221218,237.0,0.5669856459330144,0.4425837320574162,1.6213412622493284,97.72009029345372,False,False,NORMAL,117,7.836562000000001,99.9709605,ศาลาประจำหมู่บ้านบ้านบ่อทรายใน,False,0,0,-1
ควนขนุน,ปันแต,1,partylist,election_day,227,217,7,3,0,0,0,0,0,0,1,0,0,27,0,133,3,0,1,0,0,3,0,1,0,0,0,0,25,0,1,0,2,0,0,0,0,0,0,0,0,0,2,11,0,0,0,1,0,2,0,1,0,2,0,0,0,1,0,0,0,217,0,0.0308370044052863,0.013215859030837,0.9559471365638766,133.0,0.6129032258064516,0.488479262672811,1.4241847994640289,98.19383259911892,False,False,NORMAL,118,7.792807099999998,100.0611429,ศาลาประจำหมู่บ้านบ้านปลายคลอง,False,0,0,-1
ควนขนุน,ปันแต,2,partylist,election_day,129,126,2,1,0,0,0,0,0,0,0,0,0,15,1,77,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,0,1,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,126,0,0.0155038759689922,0.0077519379844961,0.9767441860465116,77.0,0.6111111111111112,0.4603174603174603,1.2723141466499877,99.06976744186048,False,False,NORMAL,119,7.791803600000001,100.0351252,ศาลาประจำหมู่บ้านบ้านปันแต,False,0,0,-1
ควนขนุน,ปันแต,3,partylist,election_day,493,483,5,5,0,0,0,0,0,0,2,0,0,62,0,317,5,0,2,0,0,3,0,0,0,0,0,0,57,0,0,2,3,0,0,0,0,2,0,0,1,0,0,16,3,1,0,1,0,0,0,0,1,3,0,2,0,0,0,0,0,483,0,0.0101419878296146,0.0101419878296146,0.9797160243407708,317.0,0.6563146997929606,0.5279503105590062,1.2433053806793082,99.29006085192697,False,False,NORMAL,120,7.804429099999999,100.0067757,ศาลาประจำหมู่บ้านบ้านสำนักกอ,False,0,0,-1
ควนขนุน,ปันแต,4,partylist,election_day,251,240,9,2,0,0,0,0,1,0,2,0,0,16,0,141,1,0,1,0,0,1,0,0,0,0,0,0,59,0,0,0,5,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,240,0,0.0358565737051792,0.0079681274900398,0.9561752988047808,141.0,0.5875,0.3416666666666667,1.2658352638896389,98.04780876494024,False,False,NORMAL,121,7.804978500000001,100.0569463,ศาลาประจำหมู่บ้านบ้านปากสระ,False,0,0,-1
ควนขนุน,ปันแต,5,partylist,election_day,490,467,13,10,0,0,0,0,0,0,2,0,0,47,2,283,5,0,1,0,0,4,1,1,0,0,0,0,80,1,1,1,4,0,1,0,0,0,0,0,3,0,3,18,2,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,467,0,0.0265306122448979,0.0204081632653061,0.953061224489796,283.0,0.6059957173447538,0.4346895074946467,1.3997757021219426,98.26530612244898,False,False,NORMAL,122,7.8043368,100.0275755,ศาลาประจำหมู่บ้านบ้านควนปันแต,False,0,0,-1
ควนขนุน,ปันแต,6,partylist,election_day,498,477,15,6,1,0,0,0,0,0,0,0,1,59,1,267,5,0,0,0,0,6,0,0,0,1,2,0,79,0,0,1,6,0,0,0,0,0,0,0,2,0,1,25,7,1,0,1,1,0,1,0,1,7,0,0,0,1,0,0,0,477,0,0.0301204819277108,0.0120481927710843,0.9578313253012049,267.0,0.559748427672956,0.3941299790356394,1.5184766356434252,98.25301204819276,False,False,NORMAL,123,7.7882409,100.0275755,ศาลาประจำหมู่บ้านบ้านในไร่,False,0,0,-1
ควนขนุน,ปันแต,7,partylist,election_day,200,195,3,2,0,1,0,0,0,0,2,0,0,23,0,104,2,0,0,1,0,2,0,0,0,0,0,0,45,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,1,2,0,0,0,2,0,0,0,195,0,0.015,0.01,0.975,104.0,0.5333333333333333,0.3025641025641025,1.4637801316630932,99.05,False,False,NORMAL,124,7.7850935,100.0471549,ศาลาประจำหมู่บ้านบ้านโพธิ์,False,0,0,-1
ควนขนุน,ปันแต,8,partylist,election_day,171,168,3,0,0,1,0,0,2,0,1,0,0,16,0,115,3,0,1,0,0,2,1,0,0,0,0,0,17,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,168,0,0.0175438596491228,0.0,0.9824561403508772,115.0,0.6845238095238095,0.5833333333333334,1.2560660972646305,99.12280701754386,False,False,NORMAL,125,7.782078799999999,100.0611429,ศาลาประจำหมู่บ้านบ้านสุนทราออก,False,0,0,-1
ควนขนุน,ปันแต,9,partylist,election_day,349,342,5,2,0,0,0,0,0,0,1,0,0,38,0,221,4,0,1,1,0,3,0,0,0,0,0,0,44,0,0,0,2,0,0,0,0,0,0,0,0,0,1,17,1,1,0,0,1,0,2,0,0,1,0,0,1,2,0,0,0,342,0,0.0143266475644699,0.0057306590257879,0.9799426934097422,221.0,0.6461988304093568,0.5175438596491229,1.2766496281730473,99.16905444126074,False,False,NORMAL,126,7.782478,100.0443576,ศาลาประจำหมู่บ้านบ้านสุนทราตก,False,0,0,-1
ควนขนุน,ปันแต,10,partylist,election_day,353,338,10,5,0,0,0,0,0,0,3,0,1,46,0,153,5,0,0,0,0,5,0,0,0,1,1,0,63,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40,4,3,0,0,0,0,0,0,0,9,0,1,0,1,0,0,0,338,0,0.0283286118980169,0.0141643059490084,0.9575070821529744,153.0,0.4526627218934911,0.2662721893491124,1.674071269342131,98.30028328611898,False,False,NORMAL,127,7.7735798,100.0289689,สถานปฏิบัติธรรมบ้านไสหลวง,False,0,1,-1
ควนขนุน,ปันแต,11,partylist,election_day,384,358,23,3,0,0,0,1,0,0,1,0,0,32,0,212,1,0,0,0,0,5,0,0,0,0,1,0,45,0,0,4,1,1,0,2,0,1,0,0,0,0,0,30,8,2,0,1,0,0,1,1,2,3,0,0,0,3,0,0,0,358,0,0.0598958333333333,0.0078125,0.9322916666666666,212.0,0.5921787709497207,0.4664804469273743,1.520717263593315,96.84895833333331,False,True,UNUSUAL_VOTING_PATTERN,128,7.734939400000001,100.0100936,ศาลาประจำหมู่บ้านบ้านทุ่งลาน,True,1,1,0
