district,subdistrict,unit_index,form_type,vote_phase,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,นิติศักดิ์ ธรรมเพชร,พ.ต.อ.พงศ์พสิษฐ์ ทองด้วง,ภพเอกอัคร อินทรโม,วรท เทอดวีระพงศ์,ศุภกร ขุนชิต,สมเสริม ชูรักษ์,อธิคม ขุนแก้ว,vote_sum,vote_mismatch,invalid_ratio,no_vote_ratio,turnout,winner_votes,winner_ratio,winner_margin,vote_entropy,validation_error,has_validation_error,integrity_score,anomaly_iforest,anomaly_dbscan,anomaly_type
ศรีนครินทร์,ลำสินธ์ุ,9,constituency,election_day,233,225,7,1,100,0,10,105,9,0,1,225,0,0.030042918454935622,0.004291845493562232,0.9656652360515021,105.0,0.4666666666666667,0.022222222222222223,1.0072838355763511,,False,98.41201716738198,False,False,NORMAL
กงหรา2,สมหวัง,1,constituency,election_day,316,302,8,6,137,2,32,111,19,1,0,302,0,0.02531645569620253,0.0189873417721519,0.9556962025316456,137.0,0.45364238410596025,0.08609271523178808,1.1904620404245527,,False,98.35443037974683,False,False,NORMAL
กงหรา2,สมหวัง,2,constituency,election_day,665,625,23,17,221,3,109,256,33,1,2,625,0,0.03458646616541353,0.02556390977443609,0.9398496240601504,256.0,0.4096,0.056,1.2473785573513039,,False,97.75939849624059,False,False,NORMAL
กงหรา2,สมหวัง,3,constituency,election_day,396,379,13,4,121,1,46,189,22,0,0,379,0,0.03282828282828283,0.010101010101010102,0.9570707070707071,189.0,0.49868073878627966,0.17941952506596306,1.148350769526069,,False,98.15656565656565,False,False,NORMAL
กงหรา2,สมหวัง,4,constituency,election_day,358,332,20,6,88,0,60,166,16,1,1,332,0,0.055865921787709494,0.01675977653631285,0.9273743016759777,166.0,0.5,0.23493975903614459,1.1888165778609738,,False,96.87150837988827,False,True,UNUSUAL_VOTING_PATTERN
กงหรา2,สมหวัง,5,constituency,election_day,413,392,9,12,135,2,48,175,29,0,3,392,0,0.021791767554479417,0.029055690072639227,0.9491525423728814,175.0,0.44642857142857145,0.10204081632653061,1.2411572496218053,,False,98.32929782082324,False,False,NORMAL
กงหรา2,สมหวัง,6,constituency,election_day,374,345,20,9,176,4,56,68,38,0,3,345,0,0.053475935828877004,0.02406417112299465,0.9224598930481284,176.0,0.5101449275362319,0.3130434782608696,1.2944989383648529,,False,96.84491978609626,False,True,UNUSUAL_VOTING_PATTERN
กงหรา2,สมหวัง,7,constituency,election_day,427,411,12,4,198,0,50,135,25,2,1,411,0,0.02810304449648712,0.00936768149882904,0.9625292740046838,198.0,0.48175182481751827,0.15328467153284672,1.1846557268540494,,False,98.40749414519905,False,False,NORMAL
กงหรา2,สมหวัง,8,constituency,election_day,197,186,4,7,83,0,36,61,5,0,1,186,0,0.02030456852791878,0.03553299492385787,0.9441624365482234,83.0,0.44623655913978494,0.11827956989247312,1.1688598591525556,,False,98.2741116751269,False,False,NORMAL
ศรีนครินทร์,อ่างทอง,1,constituency,election_day,450,439,7,4,159,0,21,240,19,0,0,439,0,0.015555555555555555,0.008888888888888889,0.9755555555555555,240.0,0.5466970387243736,0.1845102505694761,0.9792866077187955,,False,99.04444444444445,False,False,NORMAL
ศรีนครินทร์,อ่างทอง,2,constituency,election_day,379,363,7,9,89,0,47,199,27,0,1,363,0,0.018469656992084433,0.023746701846965697,0.9577836411609498,199.0,0.5482093663911846,0.30303030303030304,1.1483950389788342,,False,98.60158311345646,False,False,NORMAL
ศรีนครินทร์,อ่างทอง,3,constituency,election_day,498,468,20,10,134,1,52,254,26,1,0,468,0,0.040160642570281124,0.020080321285140562,0.9397590361445783,254.0,0.5427350427350427,0.2564102564102564,1.1207575686293494,,False,97.59036144578313,False,False,NORMAL
ศรีนครินทร์,อ่างทอง,4,constituency,election_day,538,530,1,7,84,2,31,396,15,1,1,530,0,0.0018587360594795538,0.013011152416356878,0.9851301115241635,396.0,0.7471698113207547,0.5886792452830188,0.8213877811191767,,False,99.64684014869889,False,True,UNUSUAL_VOTING_PATTERN
ศรีนครินทร์,อ่างทอง,5,constituency,election_day,300,290,8,2,128,0,18,132,12,0,0,290,0,0.02666666666666667,0.006666666666666667,0.9666666666666667,132.0,0.45517241379310347,0.013793103448275862,1.0235523057298337,,False,98.53333333333333,False,False,NORMAL
ศรีนครินทร์,อ่างทอง,6,constituency,election_day,223,214,8,1,59,1,24,122,7,1,0,214,0,0.03587443946188341,0.004484304932735426,0.9596412556053812,122.0,0.5700934579439252,0.29439252336448596,1.0829856429674933,,False,98.11659192825113,False,False,NORMAL
ศรีนครินทร์,อ่างทอง,7,constituency,election_day,299,285,6,8,138,0,29,98,17,0,3,285,0,0.020066889632107024,0.026755852842809364,0.9531772575250836,138.0,0.4842105263157895,0.14035087719298245,1.166875621510833,,False,98.46153846153845,False,False,NORMAL
ศรีนครินทร์,อ่างทอง,8,constituency,election_day,250,242,6,2,130,0,20,82,10,0,0,242,0,0.024,0.008,0.968,130.0,0.5371900826446281,0.19834710743801653,1.0382313078264602,,False,98.64,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,1,constituency,election_day,530,511,16,3,191,6,24,267,20,3,0,511,0,0.03018867924528302,0.005660377358490566,0.9641509433962264,267.0,0.5225048923679061,0.1487279843444227,1.0598256613767454,,False,98.37735849056604,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,2,constituency,election_day,334,325,4,5,88,2,42,178,15,0,0,325,0,0.011976047904191617,0.014970059880239521,0.9730538922155688,178.0,0.5476923076923077,0.27692307692307694,1.1212027731862673,,False,99.10179640718563,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,3,constituency,election_day,339,329,3,7,89,2,28,191,18,1,0,329,0,0.008849557522123894,0.02064896755162242,0.9705014749262537,191.0,0.5805471124620061,0.3100303951367781,1.086673027509374,,False,99.14454277286136,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,4,constituency,election_day,556,539,4,13,139,5,32,329,33,0,1,539,0,0.007194244604316547,0.023381294964028777,0.9694244604316546,329.0,0.6103896103896104,0.3525046382189239,1.0445757477417819,,False,99.17266187050359,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,5,constituency,election_day,381,369,9,3,84,3,54,202,21,1,4,369,0,0.023622047244094488,0.007874015748031496,0.968503937007874,202.0,0.5474254742547425,0.31978319783197834,1.2152958039455994,,False,98.66141732283464,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,6,constituency,election_day,411,395,3,13,101,1,41,226,25,1,0,395,0,0.0072992700729927005,0.031630170316301706,0.9610705596107056,226.0,0.5721518987341773,0.31645569620253167,1.1082618854249562,,False,99.00243309002433,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,7,constituency,election_day,352,343,4,5,57,1,56,205,22,2,0,343,0,0.011363636363636364,0.014204545454545454,0.9744318181818182,205.0,0.597667638483965,0.4314868804664723,1.124961085632079,,False,99.14772727272728,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,8,constituency,election_day,500,486,8,6,92,3,58,301,30,0,2,486,0,0.016,0.012,0.972,301.0,0.6193415637860082,0.43004115226337447,1.091417500306657,,False,98.96000000000001,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,9,constituency,election_day,424,406,8,10,124,2,21,235,22,1,1,406,0,0.018867924528301886,0.02358490566037736,0.9575471698113207,235.0,0.5788177339901478,0.2733990147783251,1.0456592938724305,,False,98.58490566037736,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,10,constituency,election_day,380,369,6,5,111,26,25,175,31,1,0,369,0,0.015789473684210527,0.013157894736842105,0.9710526315789474,175.0,0.4742547425474255,0.17344173441734417,1.3085435092665783,,False,98.94736842105264,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,11,constituency,election_day,503,488,4,11,109,9,27,312,30,0,1,488,0,0.007952286282306162,0.02186878727634195,0.9701789264413518,312.0,0.639344262295082,0.41598360655737704,1.0387325128458875,,False,99.16500994035786,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,12,constituency,election_day,579,558,11,10,163,3,65,281,42,0,4,558,0,0.018998272884283247,0.017271157167530225,0.9637305699481865,281.0,0.503584229390681,0.2114695340501792,1.2135753501306181,,False,98.70466321243524,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,13,constituency,election_day,658,638,9,11,250,5,34,321,24,1,3,638,0,0.013677811550151976,0.016717325227963525,0.9696048632218845,321.0,0.5031347962382445,0.11128526645768025,1.0656887438717935,,False,98.98176291793314,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,14,constituency,election_day,493,477,5,11,134,1,62,258,22,0,0,477,0,0.010141987829614604,0.02231237322515213,0.9675456389452333,258.0,0.5408805031446541,0.259958071278826,1.1091110989598758,,False,99.04665314401622,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,15,constituency,election_day,600,585,9,6,171,7,52,319,35,0,1,585,0,0.015,0.01,0.975,319.0,0.5452991452991452,0.252991452991453,1.1376910668693416,,False,99.05,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,16,constituency,election_day,371,356,6,9,119,7,56,156,12,2,4,356,0,0.016172506738544475,0.02425876010781671,0.9595687331536388,156.0,0.43820224719101125,0.10393258426966293,1.2898614888890787,,False,98.70619946091645,False,False,NORMAL
ป่าพะยอม,เกาะเต่า,17,constituency,election_day,380,362,9,9,154,2,42,141,21,1,1,362,0,0.02368421052631579,0.02368421052631579,0.9526315789473684,154.0,0.425414364640884,0.03591160220994475,1.2071988117256776,,False,98.34210526315789,False,False,NORMAL
ศรีบรรพต,เขาปู่,1,constituency,election_day,359,340,9,10,86,6,35,183,27,1,2,340,0,0.025069637883008356,0.027855153203342618,0.947075208913649,183.0,0.538235294117647,0.2852941176470588,1.2349119053792768,,False,98.18941504178274,False,False,NORMAL
ศรีบรรพต,เขาปู่,2,constituency,election_day,494,464,15,15,174,1,58,192,38,0,1,464,0,0.030364372469635626,0.030364372469635626,0.9392712550607287,192.0,0.41379310344827586,0.03879310344827586,1.2242623492651408,,False,97.8744939271255,False,False,NORMAL
ศรีบรรพต,เขาปู่,3,constituency,election_day,198,181,4,13,36,0,16,120,9,0,0,181,0,0.020202020202020204,0.06565656565656566,0.9141414141414141,120.0,0.6629834254143646,0.46408839779005523,0.9573802817071078,,False,97.67676767676768,True,True,UNUSUAL_VOTING_PATTERN
ศรีบรรพต,เขาปู่,4,constituency,election_day,298,282,8,8,57,2,22,185,14,1,1,282,0,0.026845637583892617,0.026845637583892617,0.9463087248322147,185.0,0.6560283687943262,0.45390070921985815,1.0229149402442272,,False,98.12080536912752,False,False,NORMAL
ศรีบรรพต,เขาปู่,5,constituency,election_day,253,233,3,17,70,4,27,119,9,0,4,233,0,0.011857707509881422,0.06719367588932806,0.9209486166007905,119.0,0.5107296137339056,0.21030042918454936,1.2194361613303824,,False,98.06324110671936,False,True,UNUSUAL_VOTING_PATTERN
ศรีบรรพต,เขาปู่,6,constituency,election_day,499,478,10,11,149,4,38,245,40,2,0,478,0,0.02004008016032064,0.022044088176352707,0.9579158316633266,245.0,0.5125523012552301,0.200836820083682,1.1777463282883367,,False,98.55711422845691,False,False,NORMAL
ศรีบรรพต,เขาปู่,7,constituency,election_day,361,349,6,6,98,3,15,218,12,2,1,349,0,0.01662049861495845,0.01662049861495845,0.9667590027700831,218.0,0.6246418338108882,0.3438395415472779,0.9889730665037142,,False,98.8365650969529,False,False,NORMAL
ศรีบรรพต,เขาปู่,8,constituency,election_day,435,412,10,13,117,5,65,198,22,2,3,412,0,0.022988505747126436,0.029885057471264367,0.9471264367816092,198.0,0.48058252427184467,0.1966019417475728,1.2726771120795035,,False,98.25287356321839,False,False,NORMAL
ศรีบรรพต,เขาปู่,9,constituency,election_day,290,278,4,8,113,5,21,122,16,0,1,278,0,0.013793103448275862,0.027586206896551724,0.9586206896551724,122.0,0.43884892086330934,0.03237410071942446,1.1793154615965697,,False,98.75862068965517,False,False,NORMAL
ศรีบรรพต,เขาปู่,10,constituency,election_day,283,278,2,3,35,0,29,200,14,0,0,278,0,0.007067137809187279,0.01060070671378092,0.9823321554770318,200.0,0.7194244604316546,0.5935251798561151,0.8840993973382695,,False,99.43462897526501,False,False,NORMAL
ศรีบรรพต,เขาปู่,11,constituency,election_day,357,341,6,10,79,4,40,195,21,1,1,341,0,0.01680672268907563,0.028011204481792718,0.9551820728291317,195.0,0.5718475073313783,0.34017595307917886,1.167786814333211,,False,98.59943977591037,False,False,NORMAL
ศรีบรรพต,เขาย่า,1,constituency,election_day,404,387,9,8,51,3,34,272,25,1,1,387,0,0.022277227722772276,0.019801980198019802,0.9579207920792079,272.0,0.7028423772609819,0.5710594315245479,0.9740183374067566,,False,98.490099009901,False,False,NORMAL
ศรีบรรพต,เขาย่า,2,constituency,election_day,396,384,6,6,79,0,25,254,25,0,1,384,0,0.015151515151515152,0.015151515151515152,0.9696969696969697,254.0,0.6614583333333334,0.4557291666666667,0.9698793353715471,,False,98.93939393939395,False,False,NORMAL
ศรีบรรพต,เขาย่า,3,constituency,election_day,537,524,3,10,129,11,57,302,24,0,1,524,0,0.00558659217877095,0.0186219739292365,0.9757914338919925,302.0,0.5763358778625954,0.3301526717557252,1.1382687423256825,,False,99.34823091247672,False,False,NORMAL
ศรีบรรพต,เขาย่า,4,constituency,election_day,474,456,11,7,117,2,36,280,21,0,0,456,0,0.023206751054852322,0.014767932489451477,0.9620253164556962,280.0,0.6140350877192983,0.3574561403508772,1.0145029266274144,,False,98.54430379746836,False,False,NORMAL
ศรีบรรพต,เขาย่า,5,constituency,election_day,451,439,8,4,91,1,49,271,26,0,1,439,0,0.017738359201773836,0.008869179600886918,0.9733924611973392,271.0,0.6173120728929385,0.41002277904328016,1.0638339913270811,,False,98.93569844789357,False,False,NORMAL
ศรีบรรพต,เขาย่า,6,constituency,election_day,496,468,15,13,164,3,40,232,21,3,5,468,0,0.03024193548387097,0.02620967741935484,0.9435483870967742,232.0,0.49572649572649574,0.1452991452991453,1.1780619347196104,,False,97.96370967741935,False,False,NORMAL
ศรีบรรพต,เขาย่า,7,constituency,election_day,552,511,18,23,164,3,43,266,32,0,3,511,0,0.03260869565217391,0.041666666666666664,0.9257246376811594,266.0,0.5205479452054794,0.19960861056751467,1.1467121735784136,,False,97.53623188405797,False,False,NORMAL
ศรีบรรพต,เขาย่า,8,constituency,election_day,537,520,8,9,150,21,71,248,27,1,2,520,0,0.0148975791433892,0.01675977653631285,0.9683426443202979,248.0,0.47692307692307695,0.18846153846153846,1.30020428202025,,False,98.91992551210429,False,False,NORMAL
ศรีบรรพต,เขาย่า,9,constituency,election_day,375,359,3,13,45,0,45,249,18,0,2,359,0,0.008,0.034666666666666665,0.9573333333333334,249.0,0.6935933147632312,0.5682451253481894,0.9533547525487474,,False,98.90666666666667,False,True,UNUSUAL_VOTING_PATTERN
ศรีบรรพต,เขาย่า,10,constituency,election_day,446,428,13,5,93,0,33,287,15,0,0,428,0,0.02914798206278027,0.011210762331838564,0.9596412556053812,287.0,0.6705607476635514,0.4532710280373832,0.9147104588266776,,False,98.31838565022422,False,False,NORMAL
ควนขนุน,แพรกหา,1,constituency,election_day,622,609,8,5,137,1,43,389,39,0,0,609,0,0.012861736334405145,0.008038585209003215,0.9790996784565916,389.0,0.638752052545156,0.41379310344827586,0.9955945227510987,,False,99.19614147909968,False,False,NORMAL
ควนขนุน,แพรกหา,2,constituency,election_day,346,331,4,11,101,8,54,152,12,2,2,331,0,0.011560693641618497,0.031791907514450865,0.9566473988439307,152.0,0.459214501510574,0.1540785498489426,1.287347527228403,,False,98.78612716763006,False,False,NORMAL
ควนขนุน,แพรกหา,3,constituency,election_day,575,548,7,20,178,2,67,255,39,3,4,548,0,0.01217391304347826,0.034782608695652174,0.9530434782608695,255.0,0.4653284671532847,0.14051094890510948,1.2511652607851602,,False,98.69565217391305,False,False,NORMAL
ควนขนุน,แพรกหา,4,constituency,election_day,680,651,16,13,229,2,45,333,41,0,1,651,0,0.023529411764705882,0.01911764705882353,0.9573529411764706,333.0,0.511520737327189,0.1597542242703533,1.0969791520195222,,False,98.44117647058825,False,False,NORMAL
ควนขนุน,แพรกหา,5,constituency,election_day,677,648,17,12,209,0,69,326,44,0,0,648,0,0.025110782865583457,0.01772525849335303,0.9571639586410635,326.0,0.5030864197530864,0.18055555555555555,1.131708446821709,,False,98.38995568685375,False,False,NORMAL
ควนขนุน,แพรกหา,6,constituency,election_day,417,403,6,8,61,2,57,247,31,3,2,403,0,0.014388489208633094,0.019184652278177457,0.9664268585131894,247.0,0.6129032258064516,0.46153846153846156,1.1489162739676875,,False,98.8968824940048,False,False,NORMAL
ควนขนุน,แพรกหา,7,constituency,election_day,434,421,9,4,154,0,35,204,28,0,0,421,0,0.020737327188940093,0.009216589861751152,0.9700460829493087,204.0,0.4845605700712589,0.1187648456057007,1.10599129460173,,False,98.77880184331798,False,False,NORMAL
ควนขนุน,แพรกหา,8,constituency,election_day,385,366,5,14,74,2,49,221,18,2,0,366,0,0.012987012987012988,0.03636363636363636,0.9506493506493506,221.0,0.6038251366120219,0.4016393442622951,1.1021053309305375,,False,98.62337662337661,False,False,NORMAL
ควนขนุน,แหลมโตนด,1,constituency,election_day,512,494,16,2,263,3,54,151,20,1,2,494,0,0.03125,0.00390625,0.96484375,263.0,0.5323886639676113,0.22672064777327935,1.1355564057820913,,False,98.359375,False,False,NORMAL
ควนขนุน,แหลมโตนด,2,constituency,election_day,386,371,11,4,132,20,37,171,11,0,0,371,0,0.02849740932642487,0.010362694300518135,0.961139896373057,171.0,0.4609164420485175,0.10512129380053908,1.2163374313862654,,False,98.3678756476684,False,False,NORMAL
ควนขนุน,แหลมโตนด,3,constituency,election_day,326,312,10,4,110,4,16,165,15,0,2,312,0,0.03067484662576687,0.012269938650306749,0.9570552147239264,165.0,0.5288461538461539,0.1762820512820513,1.090927906371243,,False,98.22085889570553,False,False,NORMAL
ควนขนุน,แหลมโตนด,4,constituency,election_day,590,559,18,13,161,2,46,314,29,2,5,559,0,0.030508474576271188,0.022033898305084745,0.9474576271186441,314.0,0.5617173524150268,0.2737030411449016,1.1239949795411341,,False,98.03389830508475,False,False,NORMAL
ควนขนุน,แหลมโตนด,5,constituency,election_day,305,292,4,9,126,7,33,115,11,0,0,292,0,0.013114754098360656,0.029508196721311476,0.9573770491803278,126.0,0.4315068493150685,0.03767123287671233,1.1890083104524494,,False,98.75409836065573,False,False,NORMAL
ควนขนุน,แหลมโตนด,6,constituency,election_day,224,213,10,1,133,6,23,47,3,1,0,213,0,0.044642857142857144,0.004464285714285714,0.9508928571428571,133.0,0.6244131455399061,0.40375586854460094,1.0536107949037485,,False,97.67857142857143,False,True,UNUSUAL_VOTING_PATTERN
ควนขนุน,แหลมโตนด,7,constituency,election_day,323,314,6,3,103,5,29,169,8,0,0,314,0,0.018575851393188854,0.009287925696594427,0.9721362229102167,169.0,0.5382165605095541,0.21019108280254778,1.0784876687908367,,False,98.88544891640868,False,False,NORMAL
ควนขนุน,แหลมโตนด,8,constituency,election_day,276,263,8,5,116,8,16,106,14,2,1,263,0,0.028985507246376812,0.018115942028985508,0.9528985507246377,116.0,0.44106463878326996,0.03802281368821293,1.2182716937396425,,False,98.18840579710145,False,False,NORMAL
ควนขนุน,แหลมโตนด,9,constituency,election_day,232,228,1,3,72,28,43,75,6,1,3,228,0,0.004310344827586207,0.01293103448275862,0.9827586206896551,75.0,0.32894736842105265,0.013157894736842105,1.4784189007725075,,False,99.52586206896551,True,True,UNUSUAL_VOTING_PATTERN
ควนขนุน,โตนดด้วน,1,constituency,election_day,262,250,3,9,37,2,21,168,8,1,13,250,0,0.011450381679389313,0.03435114503816794,0.9541984732824428,168.0,0.672,0.524,1.0825367144969094,,False,98.74045801526718,False,False,NORMAL
ควนขนุน,โตนดด้วน,2,constituency,election_day,596,579,8,9,158,2,39,345,30,2,3,579,0,0.013422818791946308,0.015100671140939598,0.9714765100671141,345.0,0.5958549222797928,0.3229706390328152,1.064418038313505,,False,99.02684563758389,False,False,NORMAL
ควนขนุน,โตนดด้วน,3,constituency,election_day,246,234,7,5,49,0,28,140,15,1,1,234,0,0.028455284552845527,0.02032520325203252,0.9512195121951219,140.0,0.5982905982905983,0.3888888888888889,1.111510803074957,,False,98.17073170731707,False,False,NORMAL
ควนขนุน,โตนดด้วน,4,constituency,election_day,231,221,4,6,41,1,20,141,16,1,1,221,0,0.017316017316017316,0.025974025974025976,0.9567099567099567,141.0,0.6380090497737556,0.45248868778280543,1.0800284738927997,,False,98.61471861471861,False,False,NORMAL
ควนขนุน,โตนดด้วน,5,constituency,election_day,558,546,4,8,122,4,43,348,24,2,3,546,0,0.007168458781362007,0.014336917562724014,0.978494623655914,348.0,0.6373626373626373,0.4139194139194139,1.0445800819834543,,False,99.35483870967741,False,False,NORMAL
ควนขนุน,โตนดด้วน,6,constituency,election_day,226,216,3,7,79,1,10,117,9,0,0,216,0,0.01327433628318584,0.030973451327433628,0.9557522123893806,117.0,0.5416666666666666,0.17592592592592593,0.99953024637769,,False,98.71681415929204,False,False,NORMAL
ควนขนุน,โตนดด้วน,7,constituency,election_day,705,675,13,17,129,3,51,448,43,1,0,675,0,0.018439716312056736,0.024113475177304965,0.9574468085106383,448.0,0.6637037037037037,0.4725925925925926,0.992618294732771,,False,98.59574468085107,False,False,NORMAL
ควนขนุน,โตนดด้วน,8,constituency,election_day,341,332,6,3,56,0,11,247,17,0,1,332,0,0.017595307917888565,0.008797653958944282,0.9736070381231672,247.0,0.7439759036144579,0.5753012048192772,0.8027853042236678,,False,98.9442815249267,False,False,NORMAL
ควนขนุน,โตนดด้วน,9,constituency,election_day,431,408,10,13,128,3,30,213,32,1,1,408,0,0.02320185614849188,0.030162412993039442,0.9466357308584686,213.0,0.5220588235294118,0.20833333333333334,1.160163222729459,,False,98.23665893271462,False,False,NORMAL
ควนขนุน,โตนดด้วน,10,constituency,election_day,280,266,6,8,103,0,24,127,8,1,3,266,0,0.02142857142857143,0.02857142857142857,0.95,127.0,0.4774436090225564,0.09022556390977443,1.1143477866174611,,False,98.35714285714286,False,False,NORMAL
ควนขนุน,โตนดด้วน,11,constituency,election_day,374,363,4,7,24,1,24,295,17,1,1,363,0,0.0106951871657754,0.01871657754010695,0.9705882352941176,295.0,0.8126721763085399,0.7465564738292011,0.7198327493450053,,False,99.0909090909091,False,True,UNUSUAL_VOTING_PATTERN
,,1,constituency,out_of_district_advance,765,695,6,64,91,18,88,197,286,7,8,695,0,0.00784313725490196,0.08366013071895424,0.9084967320261438,286.0,0.4115107913669065,0.12805755395683452,1.442930202051218,,False,97.93464052287582,False,False,ADVANCE_VOTING_EXCLUDED
,,2,constituency,out_of_district_advance,761,689,11,61,114,19,101,211,233,5,6,689,0,0.01445466491458607,0.08015768725361366,0.9053876478318003,233.0,0.3381712626995646,0.03193033381712627,1.4842544667409456,,False,97.67411300919842,False,False,ADVANCE_VOTING_EXCLUDED
,,3,constituency,out_of_district_advance,765,719,15,31,96,17,85,257,248,6,10,719,0,0.0196078431372549,0.040522875816993466,0.9398692810457516,257.0,0.3574408901251738,0.012517385257301807,1.444082914544634,,False,98.20915032679738,False,False,ADVANCE_VOTING_EXCLUDED
,,4,constituency,out_of_district_advance,520,475,5,40,60,9,65,172,159,5,5,475,0,0.009615384615384616,0.07692307692307693,0.9134615384615384,172.0,0.36210526315789476,0.02736842105263158,1.4387041413781354,,False,97.98076923076924,False,False,ADVANCE_VOTING_EXCLUDED
,,5,constituency,out_of_district_advance,765,705,11,49,101,13,88,214,276,3,10,705,0,0.01437908496732026,0.06405228758169934,0.9215686274509803,276.0,0.39148936170212767,0.08794326241134752,1.4243703595915538,,False,98.0,False,False,ADVANCE_VOTING_EXCLUDED
,,6,constituency,out_of_district_advance,763,692,12,59,116,15,98,209,238,5,11,692,0,0.015727391874180863,0.07732634338138926,0.9069462647444299,238.0,0.3439306358381503,0.04190751445086705,1.4893889257737438,,False,97.66710353866317,False,False,ADVANCE_VOTING_EXCLUDED
,,7,constituency,out_of_district_advance,765,705,10,50,98,11,74,217,298,5,2,705,0,0.013071895424836602,0.06535947712418301,0.9215686274509803,298.0,0.4226950354609929,0.1148936170212766,1.3542126305742723,,False,98.03921568627452,False,False,ADVANCE_VOTING_EXCLUDED
,,8,constituency,out_of_district_advance,765,692,11,62,95,19,92,229,241,7,9,692,0,0.01437908496732026,0.08104575163398693,0.9045751633986928,241.0,0.34826589595375723,0.017341040462427744,1.4758258596360114,,False,97.66013071895425,False,False,ADVANCE_VOTING_EXCLUDED
,,9,constituency,out_of_district_advance,765,687,13,65,100,9,77,221,268,8,4,687,0,0.01699346405228758,0.08496732026143791,0.8980392156862745,268.0,0.3901018922852984,0.06841339155749636,1.396491155587968,,False,97.45098039215686,False,False,ADVANCE_VOTING_EXCLUDED
,,10,constituency,out_of_district_advance,770,699,13,58,125,17,91,220,230,5,11,699,0,0.016883116883116882,0.07532467532467532,0.9077922077922078,230.0,0.3290414878397711,0.01430615164520744,1.4938962387751782,,False,97.64935064935064,False,False,ADVANCE_VOTING_EXCLUDED
,,1,constituency,in_district_advance,9,9,0,0,3,0,1,5,0,0,0,9,0,0.0,0.0,1.0,5.0,0.5555555555555556,0.2222222222222222,0.9368883075390159,,False,100.0,False,False,ADVANCE_VOTING_EXCLUDED
