district,subdistrict,unit_index,form_type_const,vote_phase,latitude_const,longitude_const,latlong_location_const,ballot_total_const,ballot_valid_const,ballot_invalid_const,ballot_no_vote_const,นิติศักดิ์ ธรรมเพชร,พ.ต.อ.พงศ์พสิษฐ์ ทองด้วง,ภพเอกอัคร อินทรโม,วรท เทอดวีระพงศ์,ศุภกร ขุนชิต,สมเสริม ชูรักษ์,อธิคม ขุนแก้ว,vote_sum_const,vote_mismatch_const,vote_mismatch_ratio_const,invalid_ratio_const,no_vote_ratio_const,turnout_const,winner_votes_const,runner_up_votes_const,winner_ratio_const,winner_margin_const,vote_entropy_const,validation_error_const,has_validation_error_const,integrity_score_const,anomaly_iforest_const,anomaly_dbscan_const,analysis_scope_const,anomaly_type_const,form_type_party,latitude_party,longitude_party,latlong_location_party,ballot_total_party,ballot_valid_party,ballot_invalid_party,ballot_no_vote_party,กรีน,กล้าธรรม,ก้าวอิสระ,ครูไทยเพื่อประชาชน,คลองไทย,ความหวังใหม่,ทางเลือกไทย,ท้องที่ไทย,ประชากรไทย,ประชาชน,ประชาชาติ,ประชาธิปัตย์,ประชาธิปไดยใหม่,ประชาอาสาชาติ,ประชาไทย,ปวงชนไทย,พร้อม,พลวัต,พลังธรรมใหม่,พลังประชารัฐ,พลังสังคมใหม่,พลังเพื่อไทย,พลังไทยรักชาติ,ฟิวชัน,ภูมิใจไทย,มิติใหม่,รวมพลังประชาชน,รวมใจไทย,รวมไทยสร้างชาติ,รักชาติ,วิชชั่นใหม่,สร้างอนาคตไทย,สังคมประชาธิปไดยไทย,อนาคตไทย,เครือข่ายชาวนาแห่งประเทศไทย,เป็นธรรม,เพื่อชาติไทย,เพื่อชีวิตใหม่,เพื่อบ้านเมือง,เพื่อไทย,เศรษฐกิจ,เสรีรวมไทย,แผ่นดินธรรม,แรงงานสร้างชาติ,โอกาสใหม่,ใหม่,ไทยก้าวหน้า,ไทยก้าวใหม่,ไทยชนะ,ไทยทรัพย์ทวี,ไทยธรรม,ไทยพร้อม,ไทยพิทักษ์ธรรม,ไทยภักดี,ไทยรวมไทย,ไทยสร้างไทย,ไทรวมพลัง,vote_sum_party,vote_mismatch_party,vote_mismatch_ratio_party,invalid_ratio_party,no_vote_ratio_party,turnout_party,winner_votes_party,runner_up_votes_party,winner_ratio_party,winner_margin_party,vote_entropy_party,validation_error_party,has_validation_error_party,integrity_score_party,anomaly_iforest_party,anomaly_dbscan_party,analysis_scope_party,anomaly_type_party,_merge,cross_mismatch,ballot_valid_cross_mismatch,ballot_invalid_cross_mismatch,ballot_no_vote_cross_mismatch,source_row_id,latitude,longitude,latlong_location,is_integrity_or_anomaly_issue,issue_num,mixed_kmeans_cluster,geo_dbscan_cluster
ควนขนุน,มะกอกเหนือ,10,constituency,election_day,7.7416636,100.0695367,ที่อ่านหนังสือประจำหมู่บ้านบ้านไสเลียบ,162,156,3,3,78,1,18,43,15,0,1,156,0,0.0,0.0185185185185185,0.0185185185185185,0.9629629629629628,78.0,43.0,0.5,0.2243589743589743,1.2408666603567455,,False,98.70370370370372,False,False,election_day_model,NORMAL,partylist,7.7416636,100.0695367,ที่อ่านหนังสือประจำหมู่บ้านบ้านไสเลียบ,162,153,6,3,0,1,0,0,0,0,1,0,1,26,0,65,5,0,0,0,0,1,0,0,0,0,0,0,18,0,1,2,5,2,0,0,0,0,0,0,0,0,1,17,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,153,0,0.0,0.037037037037037,0.0185185185185185,0.9444444444444444,65.0,26.0,0.4248366013071895,0.2549019607843137,1.9070617279827489,,False,97.7777777777778,False,True,election_day_model,UNUSUAL_VOTING_PATTERN,both,0,3,3,0,122,7.8043368,100.0275755,ศาลาประจำหมู่บ้านบ้านควนปันแต,True,1,1,-1
ควนขนุน,มะกอกเหนือ(เทศบาล),1,constituency,election_day,7.7391571,100.0863987,วัดประดู่เรียง,400,389,6,5,56,0,33,276,22,1,1,389,0,0.0,0.015,0.0125,0.9725,276.0,56.0,0.7095115681233933,0.5655526992287918,0.9249212019182442,,False,99.0,False,False,election_day_model,NORMAL,partylist,7.7391571,100.0863987,วัดประดู่เรียง,400,392,6,2,0,0,0,0,0,0,0,0,0,54,0,217,1,0,0,0,0,3,0,1,0,0,0,0,89,0,1,2,2,0,0,0,0,0,0,1,0,0,0,13,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,392,0,0.0,0.015,0.005,0.98,217.0,89.0,0.5535714285714286,0.3265306122448979,1.303426487912081,,False,99.15,False,False,election_day_model,NORMAL,both,0,3,0,3,123,7.7882409,100.0275755,ศาลาประจำหมู่บ้านบ้านในไร่,False,0,1,-1
ควนขนุน,มะกอกเหนือ(เทศบาล),2,constituency,election_day,7.7416636,100.0695367,อาคารศูนย์ออกกำลังกาย (Fitness) ทต.มะกอกเหนือ,307,296,1,10,67,0,36,174,17,0,2,296,0,0.0,0.003257328990228,0.0325732899022801,0.9641693811074918,174.0,67.0,0.5878378378378378,0.3614864864864865,1.1026985402800795,,False,99.185667752443,False,False,election_day_model,NORMAL,partylist,7.7416636,100.0695367,อาคารศูนย์ออกกำลังกาย (Fitness) ทต.มะกอกเหนือ,307,296,4,7,0,1,0,1,0,0,3,0,0,33,1,154,0,0,0,0,1,1,0,1,0,0,0,0,69,1,0,0,1,0,0,0,0,0,0,0,1,0,1,13,2,0,0,0,0,0,0,1,0,4,0,1,0,6,0,0,0,296,0,0.0,0.013029315960912,0.022801302931596,0.9641693811074918,154.0,69.0,0.5202702702702703,0.2871621621621621,1.509443892664345,,False,98.89250814332247,False,False,election_day_model,NORMAL,both,0,0,3,3,124,7.7850935,100.0471549,ศาลาประจำหมู่บ้านบ้านโพธิ์,False,0,1,-1
ควนขนุน,มะกอกเหนือ(เทศบาล),3,constituency,election_day,7.736405899999999,100.0686586,อาคารอเนกประสงค์(ข้างศูนย์พัฒนาเด็กเล็กบ้านปากคลอง),374,359,5,10,72,6,49,198,33,0,1,359,0,0.0,0.0133689839572192,0.0267379679144385,0.9598930481283422,198.0,72.0,0.5515320334261838,0.3509749303621169,1.2264105957365885,,False,98.79679144385028,False,False,election_day_model,NORMAL,partylist,7.736405899999999,100.0686586,อาคารอเนกประสงค์(ข้างศูนย์พัฒนาเด็กเล็กบ้านปากคลอง),374,366,3,5,0,0,0,0,1,0,1,0,0,65,0,181,2,0,0,0,0,0,0,0,0,0,0,0,69,0,1,1,6,1,0,0,1,0,0,1,4,0,0,15,5,1,0,1,0,0,1,0,2,2,0,0,0,5,0,0,0,366,0,0.0,0.0080213903743315,0.0133689839572192,0.9786096256684492,181.0,69.0,0.494535519125683,0.3060109289617486,1.581359471369608,,False,99.33155080213903,False,False,election_day_model,NORMAL,both,0,7,2,5,125,7.782078799999999,100.0611429,ศาลาประจำหมู่บ้านบ้านสุนทราออก,False,0,0,-1
ควนขนุน,มะกอกเหนือ(เทศบาล),4,constituency,election_day,7.7416636,100.0695367,ศาลาเฉลิมพระเกียรติ ร.9,229,222,5,2,67,0,14,131,10,0,0,222,0,0.0,0.0218340611353711,0.0087336244541484,0.9694323144104804,131.0,67.0,0.5900900900900901,0.2882882882882883,0.9867408576240828,,False,98.73362445414848,False,False,election_day_model,NORMAL,partylist,7.7416636,100.0695367,ศาลาเฉลิมพระเกียรติ ร.9,229,226,3,0,0,0,0,0,1,0,0,0,0,29,0,122,3,0,0,0,0,0,0,1,0,0,0,0,44,0,2,0,0,0,0,0,0,0,0,0,3,1,0,11,4,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,226,0,0.0,0.0131004366812227,0.0,0.9868995633187772,122.0,44.0,0.5398230088495575,0.3451327433628318,1.4672503938569623,,False,99.34497816593888,False,False,election_day_model,NORMAL,both,0,4,2,2,126,7.782478,100.0443576,ศาลาประจำหมู่บ้านบ้านสุนทราตก,False,0,0,-1
ควนขนุน,แพรกหา,1,constituency,election_day,7.666126299999999,100.0230734,ศาลาประจำหมู่บ้านบ้านม่วงเตี้ย,622,609,8,5,137,1,43,389,39,0,0,609,0,0.0,0.0128617363344051,0.0080385852090032,0.9790996784565916,389.0,137.0,0.638752052545156,0.4137931034482758,0.9955945227510988,,False,99.19614147909968,False,False,election_day_model,NORMAL,partylist,7.666126299999999,100.0230734,ศาลาประจำหมู่บ้านบ้านม่วงเตี้ย,622,593,21,8,0,0,0,0,0,0,5,0,0,87,1,273,5,0,0,0,0,3,0,2,1,0,0,0,162,0,0,3,7,1,0,1,0,0,0,0,4,0,0,22,5,3,0,0,0,0,0,0,1,4,0,1,0,0,0,2,0,593,0,0.0,0.0337620578778135,0.0128617363344051,0.9533762057877814,273.0,162.0,0.460370994940978,0.1871838111298482,1.539280839758126,,False,98.05466237942125,False,False,election_day_model,NORMAL,both,0,16,13,3,127,7.7735798,100.0289689,สถานปฏิบัติธรรมบ้านไสหลวง,False,0,1,-1
ควนขนุน,แพรกหา,2,constituency,election_day,7.6506734,99.988483,ศาลาประจำหมู่บ้านบ้านไสขาม,346,331,4,11,101,8,54,152,12,2,2,331,0,0.0,0.0115606936416184,0.0317919075144508,0.9566473988439308,152.0,101.0,0.459214501510574,0.1540785498489426,1.287347527228403,,False,98.78612716763006,False,False,election_day_model,NORMAL,partylist,7.6506734,99.988483,ศาลาประจำหมู่บ้านบ้านไสขาม,346,330,8,8,0,0,0,0,1,0,0,0,2,28,0,207,2,0,0,0,0,2,0,0,0,0,0,0,37,0,0,1,5,0,0,0,0,0,0,0,0,0,0,32,3,3,1,1,0,0,0,0,0,3,0,0,0,1,0,1,0,330,0,0.0,0.0231213872832369,0.0231213872832369,0.953757225433526,207.0,37.0,0.6272727272727273,0.5151515151515151,1.3634089835762595,,False,98.3815028901734,False,False,election_day_model,NORMAL,both,0,1,4,3,128,7.734939400000001,100.0100936,ศาลาประจำหมู่บ้านบ้านทุ่งลาน,False,0,0,0
ควนขนุน,แพรกหา,3,constituency,election_day,7.6503234,99.9875214,ศาลาประจำหมู่บ้านบ้านแพรกหา,575,548,7,20,178,2,67,255,39,3,4,548,0,0.0,0.0121739130434782,0.0347826086956521,0.9530434782608695,255.0,178.0,0.4653284671532847,0.1405109489051094,1.2511652607851602,,False,98.69565217391305,False,False,election_day_model,NORMAL,partylist,7.6503234,99.9875214,ศาลาประจำหมู่บ้านบ้านแพรกหา,575,549,20,6,0,1,0,1,0,0,2,4,0,70,1,323,8,0,0,2,0,2,2,0,1,0,0,0,68,0,0,1,8,0,1,0,1,0,0,1,1,1,0,36,6,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,549,0,0.0,0.0347826086956521,0.0104347826086956,0.954782608695652,323.0,70.0,0.5883424408014571,0.4608378870673952,1.4895700147930615,,False,98.05217391304348,False,False,election_day_model,NORMAL,both,0,1,13,14,129,7.791652699999999,99.9968167,ศาลาประจำหมู่บ้านบ้านหารเจ,False,0,0,-1
ควนขนุน,แพรกหา,4,constituency,election_day,7.6641667,100.0083333,ศาลา อพป.บ้านเขาโต๊ะบุญ,680,651,16,13,229,2,45,333,41,0,1,651,0,0.0,0.0235294117647058,0.0191176470588235,0.9573529411764706,333.0,229.0,0.511520737327189,0.1597542242703533,1.0969791520195222,,False,98.44117647058825,False,False,election_day_model,NORMAL,partylist,7.6641667,100.0083333,ศาลา อพป.บ้านเขาโต๊ะบุญ,680,642,23,15,0,0,0,1,0,0,1,1,0,83,0,368,9,0,0,1,0,2,1,1,1,0,0,0,100,1,1,1,6,0,0,2,0,0,0,0,3,2,1,31,6,0,1,1,0,0,0,1,2,12,0,1,0,1,0,0,0,642,0,0.0,0.0338235294117647,0.0220588235294117,0.9441176470588236,368.0,100.0,0.573208722741433,0.4174454828660436,1.4990977389456694,,False,97.86764705882354,False,False,election_day_model,NORMAL,both,0,9,7,2,130,7.762721,100.0576457,ศาลาประจำหมู่บ้านบ้านเขากลาง,False,0,0,11
ควนขนุน,แพรกหา,5,constituency,election_day,7.6511029,100.0082279,ศาลาประจำหมู่บ้านบ้านเขาพังอิฐ,677,648,17,12,209,0,69,326,44,0,0,648,0,0.0,0.0251107828655834,0.017725258493353,0.9571639586410636,326.0,209.0,0.5030864197530864,0.1805555555555555,1.131708446821709,,False,98.38995568685375,False,False,election_day_model,NORMAL,partylist,7.6511029,100.0082279,ศาลาประจำหมู่บ้านบ้านเขาพังอิฐ,677,643,25,9,1,0,0,0,0,0,7,0,1,80,0,358,5,0,0,0,0,10,0,0,0,0,0,0,111,0,0,2,15,0,0,0,0,0,0,2,1,0,2,22,5,0,0,2,0,1,1,1,3,8,0,1,1,1,0,0,2,643,0,0.0,0.0369276218611521,0.0132939438700147,0.9497784342688332,358.0,111.0,0.5567651632970451,0.3841368584758942,1.541138625724155,,False,97.8877400295421,False,False,election_day_model,NORMAL,both,0,5,8,3,131,7.8521588,99.9353318,ศาลาประจำหมู่บ้านบ้านสังแกระ,False,0,0,10
ควนขนุน,แพรกหา,6,constituency,election_day,7.6520326,100.0080005,ศาลาประจำหมู่บ้านบ้านเขาป้าเจ้,417,403,6,8,61,2,57,247,31,3,2,403,0,0.0,0.014388489208633,0.0191846522781774,0.9664268585131894,247.0,61.0,0.6129032258064516,0.4615384615384615,1.1489162739676877,,False,98.8968824940048,False,False,election_day_model,NORMAL,partylist,7.6520326,100.0080005,ศาลาประจำหมู่บ้านบ้านเขาป้าเจ้,417,403,9,5,0,0,0,0,2,0,1,0,0,49,0,262,0,0,0,0,0,1,0,0,0,0,0,0,68,0,2,0,2,0,0,0,0,0,0,0,1,0,1,4,3,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,1,403,0,0.0,0.0215827338129496,0.0119904076738609,0.9664268585131894,262.0,68.0,0.6501240694789082,0.4813895781637717,1.1532102274438265,,False,98.6810551558753,False,False,election_day_model,NORMAL,both,0,0,3,3,132,7.7542239,99.8194682,ศาลาประจำหมู่บ้านบ้านป่าพะยอม,False,0,0,-1
ควนขนุน,แพรกหา,7,constituency,election_day,7.6520326,100.0080005,ศาลาประจำหมู่บ้านบ้านไสหยี,434,421,9,4,154,0,35,204,28,0,0,421,0,0.0,0.02073732718894,0.0092165898617511,0.9700460829493088,204.0,154.0,0.4845605700712589,0.1187648456057007,1.10599129460173,,False,98.77880184331798,False,False,election_day_model,NORMAL,partylist,7.6520326,100.0080005,ศาลาประจำหมู่บ้านบ้านไสหยี,434,414,12,8,0,0,0,0,1,0,0,0,0,68,0,226,4,0,0,1,0,1,0,0,1,0,0,0,85,1,0,0,3,0,0,0,0,0,0,0,1,1,1,14,1,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,414,0,0.0,0.0276497695852534,0.0184331797235023,0.9539170506912442,226.0,85.0,0.5458937198067633,0.3405797101449275,1.3476850514209515,,False,98.24884792626727,False,False,election_day_model,NORMAL,both,0,7,3,4,133,7.841230299999999,99.9385037,โรงเรียนอนุบาลป่าพะยอม,False,0,0,10
ควนขนุน,แพรกหา,8,constituency,election_day,7.674832,100.003384,ศาลาประจำหมู่บ้านบ้านควนน้อย,385,366,5,14,74,2,49,221,18,2,0,366,0,0.0,0.0129870129870129,0.0363636363636363,0.9506493506493506,221.0,74.0,0.6038251366120219,0.4016393442622951,1.1021053309305375,,False,98.6233766233766,False,False,election_day_model,NORMAL,partylist,7.674832,100.003384,ศาลาประจำหมู่บ้านบ้านควนน้อย,385,371,8,6,1,0,0,0,0,0,1,0,0,34,2,220,1,0,0,0,0,5,0,1,0,0,1,0,68,0,0,3,3,0,0,0,1,0,0,0,0,1,0,12,0,0,0,0,0,1,0,1,0,6,0,0,0,2,1,0,0,365,6,0.0161725067385444,0.0207792207792207,0.0155844155844155,0.9636363636363636,220.0,68.0,0.5929919137466307,0.4097035040431266,1.3755090505258132,CANDIDATE_SUM_MISMATCH,True,77.03209997549621,False,False,validation_error_excluded,INCOMPLETE_DOCUMENT,both,0,5,3,8,134,7.8521588,99.9353318,ศาลาประจำหมู่บ้านบ้านทุง,True,1,1,10
ควนขนุน,แหลมโตนด,1,constituency,election_day,7.828554299999999,100.0247788,ศาลาประจำหมู่บ้านบ้านกองเกวียน,512,494,16,2,263,3,54,151,20,1,2,494,0,0.0,0.03125,0.00390625,0.96484375,263.0,151.0,0.5323886639676113,0.2267206477732793,1.1355564057820913,,False,98.359375,False,False,election_day_model,NORMAL,partylist,7.828554299999999,100.0247788,ศาลาประจำหมู่บ้านบ้านกองเกวียน,512,492,17,3,0,1,0,0,1,0,2,0,0,53,2,299,4,0,0,0,0,6,0,1,0,1,0,0,37,0,2,1,8,0,1,0,1,0,0,0,3,4,2,40,5,3,0,1,0,1,0,0,2,5,0,2,0,3,0,0,1,492,0,0.0,0.033203125,0.005859375,0.9609375,299.0,53.0,0.6077235772357723,0.5,1.5871101377904566,,False,98.22265625,False,False,election_day_model,NORMAL,both,0,2,1,1,135,7.851793,99.964334,ศาลาประจำหมู่บ้านบ้านประดู่หอม,False,0,0,-1
ควนขนุน,แหลมโตนด,2,constituency,election_day,7.812371,100.049519,ศาลาประจำหมู่บ้านบ้านแหลมโตนด,386,371,11,4,132,20,37,171,11,0,0,371,0,0.0,0.0284974093264248,0.0103626943005181,0.961139896373057,171.0,132.0,0.4609164420485175,0.105121293800539,1.2163374313862654,,False,98.3678756476684,False,False,election_day_model,NORMAL,partylist,7.812371,100.049519,ศาลาประจำหมู่บ้านบ้านแหลมโตนด,386,364,14,8,0,2,1,0,1,0,1,0,0,31,0,211,7,0,0,0,0,2,0,0,0,0,0,0,57,0,0,1,10,0,1,0,0,0,0,0,0,0,0,19,7,0,0,0,0,0,1,0,0,8,0,0,0,4,0,0,0,364,0,0.0,0.0362694300518134,0.0207253886010362,0.9430051813471504,211.0,57.0,0.5796703296703297,0.4230769230769231,1.5089235822243938,,False,97.7720207253886,False,False,election_day_model,NORMAL,both,0,7,3,4,136,7.838677,99.863101,ศาลาประจำหมู่บ้านบ้านนาทราย,False,0,0,16
ควนขนุน,แหลมโตนด,3,constituency,election_day,7.838152273124791,100.0744355760674,ศาลาประจำหมู่บ้านบ้านมาบเนียน,326,312,10,4,110,4,16,165,15,0,2,312,0,0.0,0.0306748466257668,0.0122699386503067,0.9570552147239264,165.0,110.0,0.5288461538461539,0.1762820512820513,1.090927906371243,,False,98.22085889570552,False,False,election_day_model,NORMAL,partylist,7.838152273124791,100.0744355760674,ศาลาประจำหมู่บ้านบ้านมาบเนียน,326,313,9,4,0,0,0,0,0,0,0,0,0,34,1,206,2,0,1,0,0,1,0,0,0,0,0,1,31,1,1,0,5,0,0,0,0,0,0,0,1,1,0,19,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,313,0,0.0,0.0276073619631901,0.0122699386503067,0.9601226993865032,206.0,34.0,0.65814696485623,0.549520766773163,1.2819304556000064,,False,98.37423312883436,False,False,election_day_model,NORMAL,both,0,1,1,0,137,7.8521588,99.9353318,ศาลาประจำหมู่บ้านบ้านโคกกอ,False,0,0,10
ควนขนุน,แหลมโตนด,4,constituency,election_day,7.838233,100.0031462,ศาลาประจำหมู่บ้านบ้านเตง(โคกถิน),590,559,18,13,161,2,46,314,29,2,5,559,0,0.0,0.0305084745762711,0.0220338983050847,0.947457627118644,314.0,161.0,0.5617173524150268,0.2737030411449016,1.123994979541134,,False,98.03389830508476,False,False,election_day_model,NORMAL,partylist,7.838233,100.0031462,ศาลาประจำหมู่บ้านบ้านเตง(โคกถิน),590,555,29,6,0,2,0,1,0,0,1,0,1,60,2,306,5,0,0,1,0,7,0,0,0,1,0,0,92,0,1,1,3,0,0,0,1,0,0,0,3,0,3,35,6,1,0,1,3,1,1,3,4,8,0,0,0,1,0,0,0,555,0,0.0,0.0491525423728813,0.0101694915254237,0.940677966101695,306.0,92.0,0.5513513513513514,0.3855855855855856,1.613795057129315,,False,97.33898305084746,False,False,election_day_model,NORMAL,both,0,4,11,7,138,7.8654527,99.959434,ศาลาประจำหมู่บ้านบ้านไสกุน,False,0,0,-1
ควนขนุน,แหลมโตนด,5,constituency,election_day,7.828554299999999,100.0247788,ศาลาประจำหมู่บ้านบ้านหนองสามก้อน,305,292,4,9,126,7,33,115,11,0,0,292,0,0.0,0.0131147540983606,0.0295081967213114,0.9573770491803278,126.0,115.0,0.4315068493150685,0.0376712328767123,1.1890083104524494,,False,98.75409836065572,False,False,election_day_model,NORMAL,partylist,7.828554299999999,100.0247788,ศาลาประจำหมู่บ้านบ้านหนองสามก้อน,305,290,10,5,0,1,1,0,1,0,0,1,0,41,0,180,7,0,0,0,0,5,0,0,0,0,0,0,23,0,0,2,4,0,0,0,0,0,1,0,2,0,1,13,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,290,0,0.0,0.0327868852459016,0.0163934426229508,0.9508196721311476,180.0,41.0,0.6206896551724138,0.4793103448275862,1.438440045367119,,False,98.0327868852459,False,False,election_day_model,NORMAL,both,0,2,6,4,139,7.6738819,100.0809748,ศาลาอเนกประสงค์บ้านเขานม (อบต.หลังเก่า),False,0,0,-1
ควนขนุน,แหลมโตนด,6,constituency,election_day,7.828554299999999,100.0247788,ศาลาประจำหมู่บ้านบ้านทุ่งใน,224,213,10,1,133,6,23,47,3,1,0,213,0,0.0,0.0446428571428571,0.0044642857142857,0.9508928571428572,133.0,47.0,0.6244131455399061,0.4037558685446009,1.0536107949037483,,False,97.67857142857144,False,True,election_day_model,UNUSUAL_VOTING_PATTERN,partylist,7.828554299999999,100.0247788,ศาลาประจำหมู่บ้านบ้านทุ่งใน,224,217,7,0,0,1,0,0,0,0,0,0,0,17,0,140,3,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,1,0,1,28,3,0,0,0,0,0,1,0,1,4,0,2,0,0,0,0,0,217,0,0.0,0.03125,0.0,0.96875,140.0,28.0,0.6451612903225806,0.5161290322580645,1.3431744293017776,,False,98.4375,False,False,election_day_model,NORMAL,both,0,4,3,1,140,7.6920875,100.0469114,ศาลาประจำหมู่บ้านบ้านระหว่างควน,True,1,0,-1
ควนขนุน,แหลมโตนด,7,constituency,election_day,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านบนลาน,323,314,6,3,103,5,29,169,8,0,0,314,0,0.0,0.0185758513931888,0.0092879256965944,0.9721362229102168,169.0,103.0,0.5382165605095541,0.2101910828025477,1.078487668790837,,False,98.88544891640868,False,False,election_day_model,NORMAL,partylist,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านบนลาน,323,313,8,2,0,0,0,0,0,0,0,0,0,28,1,233,2,0,0,0,0,1,1,0,0,0,0,0,12,0,0,1,3,0,0,0,2,0,0,0,1,0,1,17,6,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,313,0,0.0,0.0247678018575851,0.0061919504643962,0.9690402476780186,233.0,28.0,0.744408945686901,0.6549520766773163,1.0830004129783066,,False,98.63777089783282,True,True,election_day_model,UNUSUAL_VOTING_PATTERN,both,0,1,2,1,141,7.681553500000001,100.0052044,ศาลาประจำหมู่บ้านบ้านควนปริง,True,1,0,-1
ควนขนุน,แหลมโตนด,8,constituency,election_day,7.828554299999999,100.0247788,ศาลประจำหมู่บ้านบ้านเสือสะอาด,276,263,8,5,116,8,16,106,14,2,1,263,0,0.0,0.0289855072463768,0.0181159420289855,0.9528985507246376,116.0,106.0,0.4410646387832699,0.0380228136882129,1.2182716937396425,,False,98.18840579710144,False,False,election_day_model,NORMAL,partylist,7.828554299999999,100.0247788,ศาลประจำหมู่บ้านบ้านเสือสะอาด,276,263,13,0,1,0,0,1,0,0,0,0,0,37,0,143,3,0,0,0,0,6,0,0,0,1,0,0,47,0,0,0,5,0,0,0,0,0,0,0,1,0,1,9,3,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,263,0,0.0,0.0471014492753623,0.0,0.9528985507246376,143.0,47.0,0.5437262357414449,0.3650190114068441,1.5006771582535472,,False,97.64492753623188,False,False,election_day_model,NORMAL,both,0,0,5,5,142,7.653512500000001,100.0357031,โรงเรียนทุ่งยางเปล,False,0,0,-1
ควนขนุน,แหลมโตนด,9,constituency,election_day,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านในตลาด,232,228,1,3,72,28,43,75,6,1,3,228,0,0.0,0.0043103448275862,0.0129310344827586,0.9827586206896552,75.0,72.0,0.3289473684210526,0.0131578947368421,1.4784189007725077,,False,99.52586206896552,True,True,election_day_model,UNUSUAL_VOTING_PATTERN,partylist,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านในตลาด,232,223,6,3,0,2,0,0,0,0,0,0,0,23,0,156,1,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,3,1,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,223,0,0.0,0.0258620689655172,0.0129310344827586,0.961206896551724,156.0,23.0,0.6995515695067265,0.5964125560538116,1.1613165150354845,,False,98.44827586206895,False,False,election_day_model,NORMAL,both,0,5,5,0,143,7.683814,100.0598974,ศาลาประจำหมู่บ้านบ้านพนมวังก์,True,1,0,-1
ควนขนุน,โตนดด้วน,1,constituency,election_day,7.7160528,100.0191857,ศาลาประจำหมู่บ้านบ้านไสคำ,262,250,3,9,37,2,21,168,8,1,13,250,0,0.0,0.0114503816793893,0.0343511450381679,0.9541984732824428,168.0,37.0,0.672,0.524,1.0825367144969094,,False,98.74045801526718,False,False,election_day_model,NORMAL,partylist,7.7160528,100.0191857,ศาลาประจำหมู่บ้านบ้านไสคำ,262,248,7,7,0,0,0,0,1,0,0,0,1,28,0,112,4,0,0,0,0,1,1,0,0,1,0,0,68,0,0,1,7,1,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,5,0,3,0,0,0,1,0,0,0,248,0,0.0,0.0267175572519083,0.0267175572519083,0.9465648854961832,112.0,68.0,0.4516129032258064,0.1774193548387097,1.619934606089356,,False,98.1297709923664,False,True,election_day_model,UNUSUAL_VOTING_PATTERN,both,0,2,4,2,144,7.6731922,100.0191857,ศาลาประจำหมู่บ้านบ้านทุ่งขึงหนัง,True,1,1,-1
ควนขนุน,โตนดด้วน,2,constituency,election_day,7.713701899999998,100.0255558,ศาลาประจำหมู่บ้านบ้านโคกโดน,596,579,8,9,158,2,39,345,30,2,3,579,0,0.0,0.0134228187919463,0.0151006711409395,0.971476510067114,345.0,158.0,0.5958549222797928,0.3229706390328152,1.064418038313505,,False,99.02684563758388,False,False,election_day_model,NORMAL,partylist,7.713701899999998,100.0255558,ศาลาประจำหมู่บ้านบ้านโคกโดน,596,559,37,0,0,0,0,0,0,0,6,0,2,86,0,248,5,1,0,1,0,1,1,0,0,0,0,0,145,1,1,2,3,0,1,1,0,0,0,1,3,2,2,34,4,0,0,0,0,1,0,2,0,3,0,1,0,1,0,0,0,559,0,0.0,0.0620805369127516,0.0,0.9379194630872484,248.0,145.0,0.443649373881932,0.184257602862254,1.615793921741359,,False,96.89597315436242,False,True,election_day_model,UNUSUAL_VOTING_PATTERN,both,0,20,29,9,145,7.688851199999999,100.0064228,ศาลาประจำหมู่บ้านบ้านไสยวน,True,1,1,-1
